"No.","Time","Source","Destination","Protocol","Length","Info"
"10227","27.785915","128.206.20.147","128.206.20.43","UDP","111","60857  >  50952 Len=69"
"10228","27.786274","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10229","27.787445","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10230","27.787782","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10231","27.787913","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10232","27.788040","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10233","27.788280","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10234","27.788518","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10235","27.788855","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10236","27.789283","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10237","27.789283","128.206.20.43","128.206.20.147","UDP","1339","50952  >  60857 Len=1297"
"10238","27.789283","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10239","27.789398","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10240","27.789991","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10241","27.790284","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10242","27.790371","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10243","27.790780","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10244","27.790920","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10245","27.791282","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10246","27.791477","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10247","27.791871","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10248","27.792376","128.206.20.147","128.206.20.43","UDP","132","60857  >  49933 Len=90"
"10249","27.792923","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10250","27.793292","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10251","27.793539","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10252","27.793859","128.206.20.147","128.206.20.43","UDP","626","60857  >  62901 Len=584"
"10253","27.793934","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10254","27.794009","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10255","27.794385","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10256","27.794795","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10257","27.794795","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10258","27.795001","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10259","27.795298","128.206.20.43","128.206.20.147","UDP","76","49933  >  60857 Len=34"
"10260","27.795298","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10261","27.795299","128.206.20.43","128.206.20.147","UDP","1080","62901  >  60857 Len=1038"
"10262","27.795925","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10263","27.796299","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10264","27.797045","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10265","27.797386","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10266","27.797743","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10267","27.797743","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10268","27.797855","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10269","27.798074","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10270","27.798148","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10271","27.798221","128.206.20.147","128.206.20.43","UDP","116","60857  >  50952 Len=74"
"10272","27.798297","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10273","27.798368","128.206.20.147","128.206.20.43","UDP","116","60857  >  50952 Len=74"
"10274","27.798517","128.206.20.147","128.206.20.43","UDP","116","60857  >  50952 Len=74"
"10275","27.798559","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10276","27.798620","128.206.20.147","128.206.20.43","UDP","116","60857  >  50952 Len=74"
"10277","27.798739","128.206.20.147","128.206.20.43","UDP","114","60857  >  50952 Len=72"
"10278","27.798903","128.206.20.147","128.206.20.43","UDP","114","60857  >  50952 Len=72"
"10279","27.799310","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10280","27.799311","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10281","27.799311","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10282","27.799311","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10283","27.799311","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10284","27.799414","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10285","27.799414","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10286","27.799496","128.206.20.147","128.206.20.43","UDP","116","60857  >  50952 Len=74"
"10287","27.799950","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10288","27.800268","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10289","27.800268","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10290","27.800268","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10291","27.800377","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10292","27.800810","128.206.20.43","128.206.20.147","UDP","112","50952  >  60857 Len=70"
"10293","27.800891","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10294","27.801459","128.206.20.147","128.206.20.43","UDP","132","60857  >  49933 Len=90"
"10295","27.802124","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10296","27.802821","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10297","27.803608","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10298","27.804324","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10299","27.804480","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10300","27.804822","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
