"No.","Time","Source","Destination","Protocol","Length","Info"
"20106","387.035676","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20107","387.035676","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20108","387.040730","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20109","387.044463","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"20110","387.044877","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"20111","387.047151","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"20112","387.049545","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20113","387.052499","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"20114","387.055231","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20115","387.055231","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20116","387.059338","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20117","387.065782","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20118","387.065785","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20119","387.070202","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20120","387.074187","128.206.20.43","128.206.20.147","UDP","222","50499  >  64513 Len=180"
"20121","387.076544","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20122","387.076545","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20123","387.079472","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20124","387.087249","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"20125","387.088042","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"20126","387.089593","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20127","387.096147","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"20128","387.097800","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20129","387.097800","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20130","387.099499","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20131","387.107788","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20132","387.107790","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20133","387.109883","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20134","387.118728","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20135","387.118729","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20136","387.119692","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20137","387.122620","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"20138","387.127417","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"20139","387.129722","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"20140","387.130043","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20141","387.130376","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"20142","387.138048","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20143","387.138048","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20144","387.139802","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20145","387.140216","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"20146","387.141736","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"20147","387.141736","128.206.20.43","128.206.20.147","UDP","174","50499  >  64513 Len=132"
"20148","387.143559","128.206.20.43","128.206.20.147","UDP","83","50496  >  64513 Len=41"
"20149","387.143559","128.206.20.43","128.206.20.147","UDP","83","50496  >  64513 Len=41"
"20150","387.143954","128.206.20.147","128.206.20.43","UDP","83","64513  >  50496 Len=41"
"20151","387.149045","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20152","387.149046","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20153","387.149046","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20154","387.150796","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"20155","387.151720","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"20156","387.160044","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20157","387.162349","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"20158","387.163404","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"20159","387.163405","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"20160","387.166565","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20161","387.166566","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20162","387.170540","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20163","387.179051","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20164","387.180056","128.206.20.43","128.206.20.147","UDP","83","50498  >  64513 Len=41"
"20165","387.180057","128.206.20.43","128.206.20.147","UDP","83","50498  >  64513 Len=41"
"20166","387.185997","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"20167","387.186589","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20168","387.186589","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20169","387.190872","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20170","387.199349","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20171","387.205504","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"20172","387.206545","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"20173","387.207037","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20174","387.207037","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20175","387.209387","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20176","387.218047","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20177","387.218047","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20178","387.219686","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20179","387.227704","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"20180","387.228539","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"20181","387.229115","128.206.20.43","128.206.20.147","UDP","299","50499  >  64513 Len=257"
"20182","387.229976","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20183","387.237846","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20184","387.237846","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20185","387.238116","128.206.20.147","128.206.20.43","UDP","50","64513  >  62430 Len=8"
"20186","387.239061","128.206.20.43","128.206.20.147","UDP","1506","62430  >  64513 Len=1464"
"20187","387.239063","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20188","387.240554","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20189","387.247377","128.206.20.147","128.206.20.43","UDP","132","64513  >  57490 Len=90"
"20190","387.249796","128.206.20.43","128.206.20.147","UDP","1506","62430  >  64513 Len=1464"
"20191","387.249796","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20192","387.249797","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20193","387.251041","128.206.20.43","128.206.20.147","UDP","143","50499  >  64513 Len=101"
"20194","387.259764","128.206.20.43","128.206.20.147","UDP","1506","62430  >  64513 Len=1464"
"20195","387.259765","128.206.20.43","128.206.20.147","UDP","112","62430  >  64513 Len=70"
"20196","387.259765","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20197","387.261373","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"20198","387.262068","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"20199","387.263314","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"20200","387.264180","128.206.20.43","128.206.20.147","UDP","60","62430  >  64513 Len=8"
"20201","387.271698","128.206.20.43","128.206.20.147","UDP","82","57490  >  64513 Len=40"
"20202","387.273451","128.206.20.147","128.206.20.43","UDP","118","64513  >  62430 Len=76"
"20203","387.274496","128.206.20.43","128.206.20.147","UDP","1506","62430  >  64513 Len=1464"
