"No.","Time","Source","Destination","Protocol","Length","Info"
"8278","33.200024","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8279","33.204274","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8280","33.204275","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8281","33.207417","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8282","33.210071","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8283","33.212822","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8284","33.216024","128.206.20.43","128.206.20.147","UDP","599","49640  >  61938 Len=557"
"8285","33.219824","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8286","33.219990","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8287","33.221381","128.206.20.43","128.206.20.147","UDP","83","49636  >  61938 Len=41"
"8288","33.221499","128.206.20.147","128.206.20.43","UDP","83","61938  >  49636 Len=41"
"8289","33.221969","128.206.20.43","128.206.20.147","UDP","83","49642  >  61938 Len=41"
"8290","33.222045","128.206.20.147","128.206.20.43","UDP","83","61938  >  49642 Len=41"
"8291","33.222079","128.206.20.43","128.206.20.147","UDP","83","49643  >  61938 Len=41"
"8292","33.222079","128.206.20.43","128.206.20.147","UDP","83","49637  >  61938 Len=41"
"8293","33.222170","128.206.20.147","128.206.20.43","UDP","83","61938  >  49643 Len=41"
"8294","33.222209","128.206.20.147","128.206.20.43","UDP","83","61938  >  49637 Len=41"
"8295","33.229698","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8296","33.230553","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8297","33.240030","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8298","33.242422","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8299","33.242599","128.206.20.43","128.206.20.147","UDP","221","59511  >  61938 Len=179"
"8300","33.249980","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8301","33.253191","128.206.20.147","128.206.20.43","UDP","578","61938  >  49640 Len=536"
"8302","33.259914","128.206.20.43","128.206.20.147","UDP","623","49640  >  61938 Len=581"
"8303","33.260139","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8304","33.260492","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8305","33.269995","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8306","33.274185","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8307","33.279974","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8308","33.288478","128.206.20.43","128.206.20.147","UDP","635","49640  >  61938 Len=593"
"8309","33.289998","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8310","33.296964","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8311","33.299994","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8312","33.307928","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8313","33.309986","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8314","33.319620","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8315","33.319972","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8316","33.320074","128.206.20.43","128.206.20.147","UDP","923","49640  >  61938 Len=881"
"8317","33.321082","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8318","33.330010","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8319","33.339975","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
"8320","33.341129","128.206.20.43","128.206.20.147","UDP","143","49640  >  61938 Len=101"
"8321","33.341431","128.206.20.147","128.206.20.43","UDP","572","61938  >  49640 Len=530"
"8322","33.345189","128.206.20.43","128.206.20.147","UDP","82","59511  >  61938 Len=40"
"8323","33.350557","128.206.20.147","128.206.20.43","UDP","132","61938  >  59511 Len=90"
